loan_id,borrower_name,payment_date,scheduled_payment_amount,actual_payment_amount,payment_type,payment_status,bank_reference_id,pool_id,remittance_id,remittance_date,remittance_amount,trust_account_id,match_type,variance,reconciliation_status,discrepancy_category,severity,recommended_action
LN-000922,David Kelly,2025-11-10,24627.84,24627.84,Fee,Pending,EFD94A9AFD3B,POOL-E,,,,,UNMATCHED,24627.84,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000924,Amanda Sullivan Md,2025-10-26,40092.84,50203.17,Principal,Posted,3579C2B804E5,POOL-A,,,,,UNMATCHED,50203.17,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000926,Brenda Smith,2025-06-17,1612.23,1612.23,Fee,Posted,5ACB35BAAAFC,POOL-C,,,,,UNMATCHED,1612.23,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000927,Vickie Anderson,2025-04-10,13799.53,13799.53,Interest,Reversed,506D09E8EC6A,POOL-A,,,,,UNMATCHED,13799.53,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-000928,Jacqueline Mccoy,2025-07-22,27310.89,27310.89,Escrow,Pending,163B746A6928,POOL-A,,,,,UNMATCHED,27310.89,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000929,Lauren Green,2025-11-14,31857.17,31857.17,Escrow,Posted,E1E66032CB6E,POOL-B,,,,,UNMATCHED,31857.17,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000930,Alison Brown,2025-05-12,13265.44,13265.44,Fee,Posted,E6F184015DAA,POOL-D,,,,,UNMATCHED,13265.44,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000931,Jill Anderson,2025-04-17,7398.13,7398.13,Fee,Posted,83401ECD9ACA,POOL-C,,,,,UNMATCHED,7398.13,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000932,Sandra Rivera,2025-10-06,41829.05,41829.05,Principal,Posted,D3416A91FCE4,POOL-E,,,,,UNMATCHED,41829.05,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000933,Joel Jackson,2025-11-21,49227.91,49227.91,Fee,Pending,0D4560D90988,POOL-B,,,,,UNMATCHED,49227.91,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000936,Cody Ramirez,2026-01-31,13979.21,13979.21,Interest,Reversed,5D4E08779AD5,POOL-E,REM-002177,2026-01-31,13979.21,TRU-010,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-000938,Edward Jenkins,2025-04-11,45757.79,45757.79,Principal,Posted,69CA639A02A6,POOL-E,,,,,UNMATCHED,45757.79,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000940,Curtis Wilkerson,2025-05-30,29037.57,29037.57,Interest,Posted,6017D5986534,POOL-C,,,,,UNMATCHED,29037.57,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000941,Lydia Pham,2025-12-28,14065.73,14065.73,Principal,Posted,614DC0DC3AF3,POOL-F,,,,,UNMATCHED,14065.73,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000942,Virginia Casey,2025-08-17,27931.81,27931.81,Fee,Posted,2FBDFE30AC7E,POOL-A,,,,,UNMATCHED,27931.81,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000943,Joshua Washington,2025-04-27,32745.31,32745.31,Fee,Posted,D9E8EA9E30ED,POOL-F,,,,,UNMATCHED,32745.31,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000945,Francis Robinson,2025-05-14,10717.85,10717.85,Escrow,Pending,9A97F6CBF7BF,POOL-F,,,,,UNMATCHED,10717.85,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000946,Paula Brown,2025-12-25,1044.29,1044.29,Principal,Posted,21732C2F4083,POOL-A,,,,,UNMATCHED,1044.29,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000949,Robert Stark,2026-01-14,43757.56,43757.56,Principal,Reversed,378F8FF4929C,POOL-B,,,,,UNMATCHED,43757.56,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-000950,Zachary Robinson,2026-01-25,30071.95,32567.5,Principal,Reversed,65953F1752B3,POOL-C,,,,,UNMATCHED,32567.5,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-000953,Renee Wolfe,2025-09-25,9180.88,9180.88,Fee,Posted,70C2E94430AF,POOL-D,,,,,UNMATCHED,9180.88,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000954,Alyssa Haynes,2025-10-31,45763.39,45763.39,Fee,Posted,D3D859640B08,POOL-A,,,,,UNMATCHED,45763.39,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000955,Kristy Hart,2025-10-27,21229.14,21229.14,Escrow,Reversed,DB6B8304692F,POOL-B,REM-000267,2025-10-30,21229.14,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-000959,Thomas Harris,2025-08-18,8731.03,8731.03,Escrow,Posted,96D334E567A1,POOL-F,,,,,UNMATCHED,8731.03,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000962,Sylvia Schroeder,2025-04-14,30356.03,30356.03,Escrow,Posted,B7D301D206A3,POOL-D,,,,,UNMATCHED,30356.03,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000965,Eric Taylor,2025-06-29,14790.34,14790.34,Interest,Posted,DB9F89B51BC3,POOL-D,,,,,UNMATCHED,14790.34,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000966,Travis Conner,2026-01-29,18105.8,18105.8,Fee,Posted,2942665DAA43,POOL-A,,,,,UNMATCHED,18105.8,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000969,Courtney Chapman,2026-02-16,28537.03,28537.03,Fee,Reversed,28D345DD1D92,POOL-D,REM-001901,2026-02-17,28537.03,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-000970,Eric Barker,2025-04-25,24064.49,24064.49,Escrow,Reversed,B88FA8EA5C47,POOL-A,,,,,UNMATCHED,24064.49,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-000971,Nicholas Rush,2025-06-03,33351.72,38828.06,Escrow,Reversed,332E7A78D8A4,POOL-A,REM-001592,2025-06-03,38828.06,TRU-002,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-000975,Taylor Taylor,2025-04-22,2043.57,2043.57,Principal,Pending,01F786CB8DE2,POOL-E,,,,,UNMATCHED,2043.57,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000976,Cynthia Haas,2025-06-03,13482.07,13482.07,Principal,Reversed,7E81659DAF5E,POOL-C,REM-000029,2025-06-05,13482.07,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-000977,Stephen Davis,2025-03-16,29956.36,29956.36,Fee,Pending,7B71CE7A42B9,POOL-B,,,,,UNMATCHED,29956.36,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000979,Derek Wright,2025-10-31,25070.13,25070.13,Fee,Reversed,A2E7FF5CE3A1,POOL-F,,,,,UNMATCHED,25070.13,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-000980,David Rodriguez,2026-03-02,30043.72,30043.72,Interest,Posted,D6E6C3E35B80,POOL-F,,,,,UNMATCHED,30043.72,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000982,Stacey Snyder,2025-11-10,38660.15,38660.15,Principal,Posted,28241DFC38E9,POOL-E,,,,,UNMATCHED,38660.15,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000983,Joshua Garcia,2025-08-11,5776.61,5776.61,Fee,Posted,6DE61644F778,POOL-B,,,,,UNMATCHED,5776.61,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000986,Elizabeth Flores,2025-08-09,25026.82,25026.82,Fee,Posted,C10B2156BC0A,POOL-F,,,,,UNMATCHED,25026.82,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000987,Angela Jackson,2026-03-11,34575.92,34575.92,Principal,Posted,C5AA389FF199,POOL-A,,,,,UNMATCHED,34575.92,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000991,Carmen Preston,2025-04-20,40071.09,49320.3,Principal,Pending,F4C5F7AFECCE,POOL-E,,,,,UNMATCHED,49320.3,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000992,Brian Harris,2026-03-01,34887.48,34887.48,Interest,Reversed,E7D20BC55895,POOL-D,REM-000359,2026-03-04,34887.48,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-000993,Michael Bowen,2025-07-12,13971.18,13971.18,Escrow,Posted,8F7E60773D43,POOL-B,,,,,UNMATCHED,13971.18,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000995,Anthony Armstrong,2026-01-29,18368.21,18368.21,Escrow,Posted,F320971166D8,POOL-B,,,,,UNMATCHED,18368.21,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000997,Edward Stanley,2026-02-16,45907.02,45907.02,Fee,Posted,DFFC1242E27B,POOL-B,,,,,UNMATCHED,45907.02,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-000998,Christina Johnson,2025-06-24,7272.52,7272.52,Interest,Pending,CE57AD500979,POOL-D,,,,,UNMATCHED,7272.52,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001000,Elizabeth Sanders,2025-05-12,22577.29,22577.29,Fee,Pending,564854818F0E,POOL-A,,,,,UNMATCHED,22577.29,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001001,Matthew Davis Md,2025-12-18,9664.08,9664.08,Interest,Pending,D2D79BC27E4E,POOL-A,,,,,UNMATCHED,9664.08,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001002,Stephen Wood,2025-07-08,27324.1,27324.1,Escrow,Reversed,C8DC027121AF,POOL-C,,,,,UNMATCHED,27324.1,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001004,Derrick Brown,2025-05-30,36745.13,40919.9,Escrow,Reversed,B18D128999B0,POOL-A,,,,,UNMATCHED,40919.9,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001007,Kristen Randall,2025-04-20,34767.69,34767.69,Escrow,Posted,46C0A70F32AB,POOL-E,,,,,UNMATCHED,34767.69,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001011,Kathryn Lester,2026-01-13,11449.87,11449.87,Principal,Posted,B09EE705F2B6,POOL-F,,,,,UNMATCHED,11449.87,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001012,Megan Oliver,2025-12-31,49389.57,0.0,Escrow,Posted,9E3EA34857D0,POOL-F,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001018,James Nguyen,2025-08-17,28613.29,28613.29,Fee,Posted,D553C42379E2,POOL-E,,,,,UNMATCHED,28613.29,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001019,Jimmy Marks,2026-03-08,45816.67,56129.83,Principal,Posted,11B9251F6C1D,POOL-D,,,,,UNMATCHED,56129.83,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001020,Lisa Mills,2025-10-07,2180.33,2180.33,Fee,Posted,CBA959B1F63E,POOL-A,,,,,UNMATCHED,2180.33,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001022,Olivia Ayers,2025-11-26,15218.78,15218.78,Escrow,Reversed,3C93AED86AE0,POOL-B,REM-000055,2025-11-29,15218.78,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001023,Kristine Garcia,2025-12-16,46257.61,46257.61,Principal,Posted,17EAC92C787D,POOL-E,,,,,UNMATCHED,46257.61,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001024,Joseph Cooper,2025-11-22,48567.38,0.0,Principal,Posted,FAB86D944942,POOL-F,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001025,James Washington,2025-10-25,47241.19,47241.19,Escrow,Posted,EA82B02545DF,POOL-D,,,,,UNMATCHED,47241.19,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001026,Amanda Hill,2025-04-25,23973.6,22069.19,Interest,Pending,3EE245B9335A,POOL-A,,,,,UNMATCHED,22069.19,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001028,Steve Rivera,2025-04-04,42305.2,42305.2,Escrow,Posted,65BF5C01E653,POOL-F,,,,,UNMATCHED,42305.2,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001030,Alicia Roth,2025-08-27,41531.32,41531.32,Interest,Posted,4106492E5147,POOL-C,,,,,UNMATCHED,41531.32,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001033,William Ramos,2025-03-28,11885.44,11885.44,Interest,Posted,41D78571196F,POOL-D,,,,,UNMATCHED,11885.44,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001034,Debra Butler,2025-04-30,6468.06,6468.06,Fee,Posted,124F29E7A8FA,POOL-B,,,,,UNMATCHED,6468.06,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001035,Chelsea Lewis,2025-07-10,4309.18,4309.18,Interest,Posted,CF7167DF3B40,POOL-A,,,,,UNMATCHED,4309.18,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001037,Samantha Robertson,2026-01-03,17323.81,17323.81,Principal,Posted,C29D76A22104,POOL-C,,,,,UNMATCHED,17323.81,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001038,Eric Hunter,2026-01-09,36375.96,36375.96,Escrow,Posted,CE04691B8AF5,POOL-A,,,,,UNMATCHED,36375.96,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001039,Samuel Suarez,2025-03-25,3735.14,3735.14,Fee,Reversed,8FC309C174AD,POOL-A,REM-000116,2025-03-28,3735.14,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001042,Michele Hill,2026-01-04,39640.8,39640.8,Fee,Posted,2E41B73454FC,POOL-B,,,,,UNMATCHED,39640.8,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001043,Kathy Reid,2025-04-04,16278.25,17824.61,Principal,Posted,18D56B9A8A1F,POOL-E,,,,,UNMATCHED,17824.61,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001045,Cassandra Harrell,2025-11-10,44355.9,44355.9,Fee,Posted,4F7FC2FF7D4C,POOL-A,,,,,UNMATCHED,44355.9,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001046,Hannah Martin,2025-12-05,30985.23,30985.23,Principal,Reversed,28254B6FDE76,POOL-D,REM-000269,2025-12-06,30985.23,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001048,James Martin,2025-10-27,1707.84,1707.84,Interest,Posted,D12ECD508D83,POOL-B,,,,,UNMATCHED,1707.84,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001052,Alexa Buck,2025-10-24,26682.39,0.0,Interest,Posted,95CF3A2BD6AF,POOL-F,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001053,Lindsay Smith,2026-02-03,46983.85,46983.85,Interest,Posted,2628841F801C,POOL-C,,,,,UNMATCHED,46983.85,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001054,Robert Torres,2025-11-21,40039.77,40039.77,Interest,Pending,E8788AAAF25F,POOL-E,,,,,UNMATCHED,40039.77,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001056,Gregory King,2025-11-10,17860.23,17860.23,Principal,Reversed,57F71370E0DD,POOL-E,,,,,UNMATCHED,17860.23,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001057,Michael Holloway,2025-09-09,38475.82,38475.82,Interest,Pending,D9E2551675D3,POOL-E,,,,,UNMATCHED,38475.82,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001058,Brian Hunt,2025-10-10,20395.58,20395.58,Escrow,Posted,040FF70B8C44,POOL-E,,,,,UNMATCHED,20395.58,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001059,Sarah Brooks,2025-09-01,24253.84,27737.06,Escrow,Pending,C5A8C589DB8B,POOL-F,,,,,UNMATCHED,27737.06,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001061,Arthur Mcneil,2026-02-21,43747.02,43747.02,Interest,Reversed,D900884B1730,POOL-F,REM-000293,2026-02-24,43747.02,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001062,Shannon Green,2025-05-07,49212.13,49212.13,Escrow,Posted,E95942BC3174,POOL-A,,,,,UNMATCHED,49212.13,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001065,Rebekah Greene,2025-10-11,21357.17,21357.17,Fee,Posted,098D0277CCAB,POOL-C,,,,,UNMATCHED,21357.17,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001066,Melanie Griffith,2026-03-05,37010.32,37010.32,Fee,Reversed,9C4EAE6686FE,POOL-E,REM-000495,2026-03-06,37010.32,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001068,James Johnson,2025-08-09,5968.47,5968.47,Escrow,Posted,EDFB9DA87121,POOL-A,,,,,UNMATCHED,5968.47,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001069,Laura Lee,2026-02-17,18053.8,18053.8,Principal,Posted,996F7224787B,POOL-A,,,,,UNMATCHED,18053.8,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001070,Courtney Nichols,2025-10-06,14718.33,14718.33,Fee,Reversed,14F73EDE3FC3,POOL-B,REM-000290,2025-10-10,14718.33,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001071,Susan Powers,2025-12-21,15167.25,15167.25,Interest,Posted,C52391BFCBCF,POOL-E,,,,,UNMATCHED,15167.25,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001072,Sarah Pittman,2025-04-02,12063.58,12063.58,Interest,Posted,BBD9134EBB8D,POOL-B,,,,,UNMATCHED,12063.58,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001074,David Stokes,2025-04-29,1384.76,1384.76,Interest,Posted,26BBCD9CC000,POOL-D,,,,,UNMATCHED,1384.76,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001075,Catherine Frazier,2025-08-23,49392.26,49392.26,Fee,Posted,738ADFD4B813,POOL-B,,,,,UNMATCHED,49392.26,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001076,Brandon Kelly,2025-07-22,21674.77,21674.77,Interest,Posted,A1B9A1EDDAC4,POOL-A,,,,,UNMATCHED,21674.77,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001079,Julie Delacruz,2025-10-07,11303.57,11303.57,Principal,Posted,0E4BA367075D,POOL-F,,,,,UNMATCHED,11303.57,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001081,Kathryn Dillon,2025-03-15,39424.08,39424.08,Escrow,Posted,2805BCA88214,POOL-F,,,,,UNMATCHED,39424.08,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001083,Brenda Gonzalez,2025-12-17,21170.25,21170.25,Escrow,Reversed,9EAEC054A4E6,POOL-E,REM-000027,2025-12-18,21170.25,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001085,Eugene Baldwin,2025-10-12,47264.24,47264.24,Principal,Posted,3832D332005E,POOL-D,,,,,UNMATCHED,47264.24,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001087,Mark Smith,2025-06-19,30863.86,30863.86,Principal,Posted,129367130A7E,POOL-E,,,,,UNMATCHED,30863.86,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001088,Philip Jackson,2025-12-05,8768.18,8768.18,Fee,Posted,769E9B5318B7,POOL-F,,,,,UNMATCHED,8768.18,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001089,Katherine Gallagher,2025-09-16,49562.85,56695.51,Fee,Posted,48E201B1A1FA,POOL-D,,,,,UNMATCHED,56695.51,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001090,Lucas Schultz,2026-01-27,11967.75,11967.75,Principal,Posted,7520950051F4,POOL-C,,,,,UNMATCHED,11967.75,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001091,Vincent Reyes,2025-11-25,47165.22,47165.22,Escrow,Reversed,7EBE30EB4C06,POOL-F,,,,,UNMATCHED,47165.22,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001092,Curtis Watson,2026-01-29,32657.51,32657.51,Interest,Posted,7BBA5719DBCF,POOL-E,,,,,UNMATCHED,32657.51,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001094,Michael Sims,2025-04-10,25878.08,25878.08,Principal,Posted,EFBC2B5CF612,POOL-F,,,,,UNMATCHED,25878.08,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001095,Michael Cooper,2025-06-27,11918.16,11918.16,Escrow,Posted,DBA6F82D206B,POOL-B,,,,,UNMATCHED,11918.16,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001097,Rodney Evans,2025-12-21,11414.07,11414.07,Fee,Posted,5EE6E66BC37D,POOL-F,,,,,UNMATCHED,11414.07,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001098,Nicholas Carlson,2025-05-21,9728.69,9728.69,Escrow,Posted,BFA3CE24E18B,POOL-E,,,,,UNMATCHED,9728.69,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001099,Stephen Cowan,2025-08-09,39089.43,39089.43,Interest,Posted,DD20DD03482C,POOL-E,,,,,UNMATCHED,39089.43,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001100,Steven Howard,2025-10-25,17831.2,17831.2,Escrow,Reversed,E26C79EAF323,POOL-C,,,,,UNMATCHED,17831.2,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001103,Nicholas Lawrence,2025-05-16,44247.4,44247.4,Interest,Posted,8BBBECB583F1,POOL-F,,,,,UNMATCHED,44247.4,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001104,Jacob Santos,2025-03-29,46423.74,46423.74,Principal,Posted,CEB50EBB6033,POOL-D,,,,,UNMATCHED,46423.74,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001105,Shawn Scott,2026-01-31,49747.94,49747.94,Escrow,Posted,7205E383FB4B,POOL-A,,,,,UNMATCHED,49747.94,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001106,Amber Vang,2026-01-20,9107.81,9107.81,Fee,Pending,917F31DFD58A,POOL-E,,,,,UNMATCHED,9107.81,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001107,Martha Smith,2025-07-15,20113.98,20113.98,Interest,Reversed,53243E8658E6,POOL-F,,,,,UNMATCHED,20113.98,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001108,Jennifer James,2026-03-13,38032.8,38032.8,Principal,Reversed,BD58DB336541,POOL-F,REM-001860,2026-03-13,38032.8,TRU-002,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-001109,Kara Hernandez,2025-06-04,34953.02,34953.02,Escrow,Posted,129644327577,POOL-F,,,,,UNMATCHED,34953.02,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001111,Mary Nelson,2025-12-22,40883.74,40883.74,Interest,Posted,74ADD0DD1D8D,POOL-A,,,,,UNMATCHED,40883.74,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
